INFO 2024-05-29 00:50:15,000 autoreload Watching for file changes with StatReloader
DEBUG 2024-05-29 00:50:15,208 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/_contextvars.cpython-39-darwin.so first seen with mtime 1694038955.0
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1716901035.6563928
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/migrations/utils.py first seen with mtime 1716901035.6508641
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1716901035.1801317
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/cache/utils.py first seen with mtime 1716901035.6265118
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/numberformat.py first seen with mtime 1716901035.684748
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/deprecated/__init__.py first seen with mtime 1716930826.381321
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/http/multipartparser.py first seen with mtime 1716901035.6720288
DEBUG 2024-05-29 00:50:15,208 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/email/feedparser.py first seen with mtime 1691808608.0
DEBUG 2024-05-29 00:50:15,208 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/_blake2.cpython-39-darwin.so first seen with mtime 1694038966.0
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/datastructures.py first seen with mtime 1716901035.6814005
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/admin/views/main.py first seen with mtime 1716901035.1813183
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1716901035.4841135
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/conf/__init__.py first seen with mtime 1716901035.0295653
DEBUG 2024-05-29 00:50:15,208 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/template/loader_tags.py first seen with mtime 1716901035.6749973
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/fields.py first seen with mtime 1716930826.3749285
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/text.py first seen with mtime 1716901035.6853473
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/templatetags/i18n.py first seen with mtime 1716901035.6771088
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/_internal/_validators.py first seen with mtime 1716930826.381225
DEBUG 2024-05-29 00:50:15,209 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/shutil.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/PIL/ImageMode.py first seen with mtime 1716917383.110897
DEBUG 2024-05-29 00:50:15,209 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/email/mime/__init__.py first seen with mtime 1691808608.0
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/urls/base.py first seen with mtime 1716901035.6792476
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/_internal/_typing_extra.py first seen with mtime 1716930826.3808043
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/views/__init__.py first seen with mtime 1716901035.6872017
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/translation/reloader.py first seen with mtime 1716901035.6865735
DEBUG 2024-05-29 00:50:15,209 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/base64.py first seen with mtime 1691808583.0
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/management/sql.py first seen with mtime 1716901035.6348283
DEBUG 2024-05-29 00:50:15,209 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/zipfile.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/files.py first seen with mtime 1716930826.517459
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/forms/widgets.py first seen with mtime 1716901035.6610897
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/apps.py first seen with mtime 1716901035.237714
DEBUG 2024-05-29 00:50:15,209 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/annotated_handlers.py first seen with mtime 1716930826.373589
DEBUG 2024-05-29 00:50:15,209 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/keyword.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/apps/__init__.py first seen with mtime 1716901035.0290923
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/messages/apps.py first seen with mtime 1716901035.4832985
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/sqlparse/filters/output.py first seen with mtime 1716901034.9758399
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/views/decorators/__init__.py first seen with mtime 1716901035.6881807
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/utils/representation.py first seen with mtime 1716901060.2889392
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/models/sql/where.py first seen with mtime 1716901035.6591876
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/admin/sites.py first seen with mtime 1716901035.0883937
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/utils/__init__.py first seen with mtime 1716901060.2877378
DEBUG 2024-05-29 00:50:15,210 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/argparse.py first seen with mtime 1691808583.0
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/timezone.py first seen with mtime 1716901035.6857033
DEBUG 2024-05-29 00:50:15,210 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/concurrent/futures/__init__.py first seen with mtime 1691808606.0
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/module_loading.py first seen with mtime 1716901035.6846144
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/_virtualenv.py first seen with mtime 1716901029.694799
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/utils/formats.py first seen with mtime 1716901035.6830451
DEBUG 2024-05-29 00:50:15,210 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/ntpath.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/__init__.py first seen with mtime 1716901035.0864122
DEBUG 2024-05-29 00:50:15,210 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/conf/global_settings.py first seen with mtime 1716901035.0297205
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/dispatch/__init__.py first seen with mtime 1716901035.659351
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/utils.py first seen with mtime 1716930826.519395
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/params/models.py first seen with mtime 1716930826.5218568
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/migrations/operations/models.py first seen with mtime 1716901035.6517012
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/middleware/csrf.py first seen with mtime 1716901035.672968
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/openapi/__init__.py first seen with mtime 1716930826.5202348
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1716901035.6565635
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/handlers/__init__.py first seen with mtime 1716901035.6323245
DEBUG 2024-05-29 00:50:15,211 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/threads.py first seen with mtime 1691808605.0
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/apps/config.py first seen with mtime 1716901035.0292692
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/forms/utils.py first seen with mtime 1716901035.6609154
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/ninja/signature/__init__.py first seen with mtime 1716930826.52257
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/middleware/cache.py first seen with mtime 1716901035.672584
DEBUG 2024-05-29 00:50:15,211 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/pickle.py first seen with mtime 1691808584.0
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/auth/forms.py first seen with mtime 1716901035.239117
DEBUG 2024-05-29 00:50:15,211 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/email/header.py first seen with mtime 1691808608.0
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/_internal/_config.py first seen with mtime 1716930826.3779736
DEBUG 2024-05-29 00:50:15,211 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/sqlparse/keywords.py first seen with mtime 1716901034.9742823
DEBUG 2024-05-29 00:50:15,212 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/wsgiref/handlers.py first seen with mtime 1691808611.0
DEBUG 2024-05-29 00:50:15,212 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/email/utils.py first seen with mtime 1691808608.0
DEBUG 2024-05-29 00:50:15,212 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/html/__init__.py first seen with mtime 1691808610.0
DEBUG 2024-05-29 00:50:15,212 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/site.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:50:15,212 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/template/loaders/cached.py first seen with mtime 1716901035.676546
DEBUG 2024-05-29 00:50:15,212 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/copy.py first seen with mtime 1691808583.0
DEBUG 2024-05-29 00:50:15,212 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1716901035.6230462
DEBUG 2024-05-29 00:50:15,212 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/textwrap.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:50:15,212 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/files/temp.py first seen with mtime 1716901035.6309319
DEBUG 2024-05-29 00:50:15,212 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/models/fields/related.py first seen with mtime 1716901035.6561978
DEBUG 2024-05-29 00:50:15,212 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/logging/config.py first seen with mtime 1691808611.0
DEBUG 2024-05-29 00:50:15,212 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/string.py first seen with mtime 1691808585.0
DEBUG 2024-05-29 00:50:15,212 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1716901035.6567166
DEBUG 2024-05-29 00:50:15,212 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/utils/field_mapping.py first seen with mtime 1716901060.288161
DEBUG 2024-05-29 00:50:15,212 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/unicodedata.cpython-39-darwin.so first seen with mtime 1694038968.0
DEBUG 2024-05-29 00:50:15,212 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/email/iterators.py first seen with mtime 1691808608.0
DEBUG 2024-05-29 00:50:15,212 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/templatetags/tz.py first seen with mtime 1716901035.67754
DEBUG 2024-05-29 00:50:15,212 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/rest_framework/exceptions.py first seen with mtime 1716901060.2483096
DEBUG 2024-05-29 00:50:15,212 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/_internal/_known_annotated_metadata.py first seen with mtime 1716930826.3798776
DEBUG 2024-05-29 00:50:15,213 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic/_internal/_repr.py first seen with mtime 1716930826.3802788
DEBUG 2024-05-29 00:50:15,213 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/contrib/postgres/fields/utils.py first seen with mtime 1716901035.4886932
DEBUG 2024-05-29 00:50:15,213 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/db/backends/base/operations.py first seen with mtime 1716901035.6426692
DEBUG 2024-05-29 00:50:15,213 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/templatetags/l10n.py first seen with mtime 1716901035.6772301
DEBUG 2024-05-29 00:50:15,213 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/django/core/checks/security/base.py first seen with mtime 1716901035.6299012
DEBUG 2024-05-29 00:50:15,213 autoreload File /Users/dkurkaev/IdeaProjects/Gusto/venv/lib/python3.9/site-packages/pydantic_core/core_schema.py first seen with mtime 1716930826.34817
